NoOfEvals,MyRexJggKTabletP14K2_0,MyRexJggKTabletP14K2_1,MyRexJggKTabletP14K2_2
410120,0.0379824520856505,0.4246933313138837,0.018751698457775433
410160,0.0379824520856505,0.42469333131388376,0.018751698457775433
410200,0.0379824520856505,0.42469333131388376,0.018751698457775433
410240,0.0379824520856505,0.42469333131388376,0.018751698457775433
410280,0.0379824520856505,0.42469333131388376,0.018751698457775433
410320,0.0379824520856505,0.42469333131388376,0.018751698457775433
410360,0.0379824520856505,0.42469333131388376,0.01875169845777544
410400,0.037982452085650494,0.4246933313138827,0.01875169845777544
410440,0.037982452085650494,0.4246933313138827,0.01875169845777544
410480,0.037982452085650494,0.4246933313138827,0.01875169845777544
410520,0.037982452085650494,0.4246933313138827,0.01875169845777544
410560,0.0379824520856505,0.4246933313138827,0.01875169845777544
410600,0.0379824520856505,0.4246933313138827,0.01875169845777544
410640,0.0379824520856505,0.4246933313138827,0.01875169845777544
410680,0.0379824520856505,0.4246933313138827,0.01875169845777544
410720,0.03798245208565023,0.4246933313138827,0.01875169845777544
410760,0.03798245208565023,0.4246933313138827,0.01875169845777544
410800,0.03798245208565023,0.4246933313138827,0.01875169845777544
410840,0.03798245208565023,0.4246933313138827,0.018751698457775436
410880,0.03798245208565023,0.4246933313138827,0.018751698457775436
410920,0.03798245208565023,0.4246933313138827,0.018751698457775436
410960,0.03798245208565023,0.4246933313138827,0.018751698457775436
411000,0.03798245208565023,0.4246933313138831,0.018751698457775436
411040,0.03798245208565023,0.4246933313138831,0.018751698457775436
411080,0.03798245208565023,0.4246933313138831,0.018751698457775436
411120,0.03798245208565023,0.4246933313138831,0.018751698457775436
411160,0.03798245208565023,0.4246933313138828,0.018751698457775436
411200,0.03798245208565023,0.4246933313138828,0.018751698457775433
411240,0.03798245208565023,0.4246933313138828,0.018751698457775433
411280,0.03798245208565023,0.4246933313138828,0.018751698457775433
411320,0.03798245208565023,0.4246933313138828,0.018751698457775433
411360,0.03798245208565023,0.4246933313138828,0.018751698457775433
411400,0.03798245208565023,0.4246933313138828,0.018751698457775433
411440,0.03798245208565023,0.4246933313138828,0.018751698457775433
411480,0.0379824520856501,0.4246933313138828,0.018751698457775433
411520,0.0379824520856501,0.4246933313138828,0.018751698457775433
411560,0.0379824520856501,0.4246933313138828,0.018751698457775433
411600,0.0379824520856501,0.4246933313138828,0.018751698457775436
411640,0.0379824520856501,0.4246933313138828,0.018751698457775436
411680,0.0379824520856501,0.4246933313138828,0.018751698457775436
411720,0.03798245208565008,0.4246933313138828,0.018751698457775436
411760,0.03798245208565008,0.4246933313138828,0.018751698457775436
411800,0.03798245208565008,0.4246933313138828,0.018751698457775436
411840,0.03798245208565008,0.42469333131388265,0.018751698457775436
411880,0.03798245208565008,0.4246933313138823,0.018751698457775436
411920,0.03798245208565008,0.4246933313138823,0.018751698457775436
411960,0.03798245208565008,0.4246933313138823,0.018751698457775436
412000,0.03798245208565008,0.4246933313138823,0.018751698457775436
412040,0.03798245208565008,0.4246933313138823,0.018751698457775436
412080,0.03798245208565008,0.4246933313138822,0.018751698457775436
412120,0.03798245208565008,0.42469333131388215,0.018751698457775436
412160,0.03798245208565008,0.42469333131388215,0.018751698457775436
412200,0.03798245208565008,0.42469333131388215,0.018751698457775436
412240,0.03798245208565008,0.42469333131388215,0.01875169845777543
412280,0.03798245208565008,0.42469333131388215,0.01875169845777543
412320,0.03798245208565008,0.42469333131388215,0.01875169845777543
412360,0.03798245208565008,0.42469333131388215,0.01875169845777543
412400,0.03798245208565008,0.42469333131388215,0.01875169845777543
412440,0.03798245208565008,0.42469333131388215,0.01875169845777543
412480,0.03798245208565008,0.42469333131388215,0.01875169845777543
412520,0.03798245208565008,0.42469333131388215,0.01875169845777543
412560,0.03798245208565008,0.42469333131388215,0.01875169845777543
412600,0.03798245208565008,0.42469333131388204,0.01875169845777543
412640,0.03798245208565008,0.42469333131388204,0.01875169845777543
412680,0.03798245208565008,0.42469333131388215,0.01875169845777543
412720,0.03798245208565008,0.42469333131388215,0.01875169845777542
412760,0.03798245208565008,0.42469333131388215,0.01875169845777542
412800,0.03798245208565008,0.42469333131388215,0.01875169845777542
412840,0.03798245208565008,0.42469333131388187,0.01875169845777542
412880,0.03798245208565008,0.42469333131388187,0.01875169845777542
412920,0.03798245208565008,0.42469333131388187,0.01875169845777542
412960,0.03798245208565008,0.42469333131388187,0.01875169845777542
413000,0.03798245208565008,0.42469333131388187,0.01875169845777542
413040,0.03798245208565008,0.42469333131388187,0.01875169845777542
413080,0.03798245208565008,0.4246933313138818,0.01875169845777542
413120,0.03798245208565005,0.4246933313138817,0.01875169845777542
413160,0.03798245208565005,0.4246933313138817,0.01875169845777543
413200,0.03798245208565005,0.4246933313138817,0.01875169845777543
413240,0.03798245208565005,0.4246933313138817,0.01875169845777543
413280,0.03798245208565005,0.4246933313138817,0.01875169845777543
413320,0.03798245208565005,0.4246933313138817,0.01875169845777543
413360,0.037982452085650036,0.4246933313138817,0.01875169845777543
413400,0.037982452085650036,0.4246933313138817,0.01875169845777543
413440,0.037982452085650036,0.4246933313138817,0.01875169845777543
413480,0.037982452085650036,0.4246933313138816,0.018751698457775426
413520,0.037982452085650036,0.4246933313138816,0.018751698457775426
413560,0.037982452085650036,0.4246933313138816,0.018751698457775426
413600,0.037982452085650036,0.4246933313138816,0.018751698457775426
413640,0.037982452085650036,0.4246933313138817,0.018751698457775426
413680,0.037982452085650036,0.4246933313138817,0.018751698457775426
413720,0.037982452085650036,0.4246933313138817,0.018751698457775426
413760,0.037982452085650036,0.4246933313138817,0.018751698457775426
413800,0.03798245208565004,0.4246933313138815,0.018751698457775426
413840,0.03798245208565004,0.4246933313138817,0.018751698457775426
413880,0.03798245208565004,0.4246933313138816,0.018751698457775426
413920,0.03798245208565004,0.4246933313138816,0.018751698457775426
413960,0.03798245208565004,0.4246933313138816,0.018751698457775426
414000,0.03798245208565004,0.4246933313138816,0.018751698457775422
414040,0.03798245208565004,0.4246933313138816,0.018751698457775422
414080,0.03798245208565004,0.4246933313138817,0.018751698457775422
414120,0.03798245208565004,0.4246933313138817,0.018751698457775422
414160,0.03798245208564982,0.4246933313138817,0.018751698457775422
414200,0.03798245208564982,0.4246933313138817,0.018751698457775422
414240,0.03798245208564982,0.42469333131388165,0.018751698457775422
414280,0.03798245208564982,0.42469333131388165,0.018751698457775426
414320,0.03798245208564982,0.42469333131388154,0.018751698457775426
414360,0.03798245208564982,0.42469333131388154,0.018751698457775426
414400,0.03798245208564982,0.42469333131388154,0.018751698457775426
414440,0.03798245208564982,0.42469333131388154,0.018751698457775426
414480,0.03798245208564982,0.42469333131388154,0.018751698457775426
414520,0.03798245208564982,0.4246933313138812,0.01875169845777542
414560,0.03798245208564984,0.4246933313138812,0.01875169845777542
414600,0.03798245208564984,0.4246933313138811,0.01875169845777542
414640,0.03798245208564984,0.4246933313138811,0.01875169845777542
414680,0.03798245208564984,0.4246933313138811,0.01875169845777542
414720,0.03798245208564984,0.4246933313138811,0.01875169845777542
414760,0.03798245208564984,0.4246933313138811,0.01875169845777542
414800,0.03798245208564984,0.4246933313138811,0.01875169845777542
414840,0.03798245208564984,0.4246933313138811,0.01875169845777542
414880,0.03798245208564984,0.4246933313138811,0.01875169845777542
414920,0.03798245208564984,0.4246933313138811,0.01875169845777542
414960,0.03798245208564984,0.4246933313138811,0.01875169845777542
415000,0.03798245208564984,0.4246933313138811,0.01875169845777541
415040,0.03798245208564984,0.4246933313138811,0.01875169845777541
415080,0.03798245208564984,0.4246933313138811,0.01875169845777541
415120,0.037982452085649904,0.4246933313138811,0.01875169845777541
415160,0.037982452085649904,0.4246933313138811,0.018751698457775415
415200,0.037982452085649876,0.4246933313138811,0.018751698457775405
415240,0.037982452085649876,0.4246933313138811,0.018751698457775405
415280,0.037982452085649876,0.4246933313138811,0.018751698457775405
415320,0.037982452085649876,0.4246933313138811,0.018751698457775405
415360,0.03798245208564984,0.4246933313138811,0.018751698457775405
415400,0.03798245208564984,0.4246933313138811,0.018751698457775405
415440,0.03798245208564984,0.4246933313138811,0.018751698457775405
415480,0.03798245208564984,0.4246933313138811,0.018751698457775405
415520,0.03798245208564984,0.4246933313138811,0.018751698457775405
415560,0.03798245208564984,0.4246933313138811,0.018751698457775405
415600,0.03798245208564984,0.4246933313138811,0.018751698457775405
415640,0.03798245208564984,0.4246933313138811,0.018751698457775405
415680,0.03798245208564984,0.4246933313138811,0.018751698457775405
415720,0.03798245208564984,0.4246933313138811,0.01875169845777539
415760,0.037982452085649876,0.4246933313138811,0.018751698457775405
415800,0.037982452085649876,0.4246933313138811,0.018751698457775405
415840,0.037982452085649876,0.4246933313138811,0.018751698457775405
415880,0.037982452085649876,0.4246933313138811,0.018751698457775412
415920,0.03798245208564987,0.4246933313138811,0.018751698457775412
415960,0.03798245208564987,0.4246933313138811,0.018751698457775412
416000,0.03798245208564987,0.4246933313138811,0.018751698457775405
416040,0.03798245208564986,0.4246933313138811,0.018751698457775405
416080,0.03798245208564982,0.4246933313138811,0.018751698457775405
416120,0.03798245208564982,0.4246933313138811,0.018751698457775405
416160,0.0379824520856498,0.424693331313881,0.018751698457775405
416200,0.0379824520856498,0.4246933313138809,0.018751698457775405
416240,0.0379824520856498,0.4246933313138809,0.018751698457775405
416280,0.0379824520856498,0.4246933313138809,0.018751698457775405
416320,0.03798245208564976,0.4246933313138809,0.018751698457775405
416360,0.03798245208564974,0.4246933313138809,0.018751698457775405
416400,0.03798245208564974,0.4246933313138809,0.018751698457775405
416440,0.03798245208564974,0.4246933313138809,0.018751698457775405
416480,0.03798245208564974,0.4246933313138809,0.018751698457775405
416520,0.03798245208564974,0.4246933313138809,0.018751698457775405
416560,0.03798245208564974,0.4246933313138809,0.018751698457775405
416600,0.03798245208564974,0.4246933313138809,0.018751698457775405
416640,0.03798245208564974,0.4246933313138809,0.018751698457775405
416680,0.03798245208564974,0.4246933313138809,0.018751698457775405
416720,0.03798245208564974,0.4246933313138809,0.018751698457775405
416760,0.03798245208564974,0.4246933313138809,0.01875169845777541
416800,0.03798245208564974,0.4246933313138809,0.01875169845777541
416840,0.03798245208564974,0.4246933313138809,0.018751698457775405
416880,0.03798245208564974,0.4246933313138809,0.018751698457775405
416920,0.03798245208564974,0.4246933313138809,0.018751698457775405
416960,0.03798245208564967,0.4246933313138808,0.018751698457775405
417000,0.03798245208564967,0.42469333131388065,0.018751698457775405
417040,0.03798245208564967,0.42469333131388065,0.018751698457775405
417080,0.03798245208564967,0.42469333131388065,0.018751698457775405
417120,0.03798245208564967,0.42469333131388065,0.018751698457775405
417160,0.03798245208564967,0.42469333131388065,0.018751698457775405
417200,0.03798245208564967,0.42469333131388065,0.018751698457775405
417240,0.03798245208564967,0.42469333131388065,0.018751698457775405
417280,0.03798245208564962,0.42469333131388065,0.018751698457775405
417320,0.03798245208564962,0.42469333131388065,0.018751698457775405
417360,0.03798245208564962,0.42469333131388065,0.018751698457775398
417400,0.03798245208564962,0.42469333131388065,0.018751698457775398
417440,0.037982452085649654,0.42469333131388065,0.018751698457775398
417480,0.037982452085649675,0.42469333131388065,0.018751698457775398
417520,0.03798245208564962,0.42469333131388065,0.018751698457775398
417560,0.03798245208564962,0.42469333131388065,0.018751698457775398
417600,0.03798245208564962,0.42469333131388065,0.018751698457775398
417640,0.03798245208564962,0.42469333131388065,0.018751698457775398
417680,0.03798245208564962,0.42469333131388065,0.018751698457775398
417720,0.03798245208564962,0.42469333131388065,0.018751698457775398
417760,0.03798245208564962,0.42469333131388065,0.018751698457775398
417800,0.03798245208564962,0.42469333131388065,0.018751698457775398
417840,0.03798245208564963,0.42469333131388065,0.018751698457775395
417880,0.03798245208564963,0.42469333131388065,0.018751698457775395
417920,0.03798245208564962,0.42469333131388065,0.018751698457775395
417960,0.03798245208564962,0.42469333131388065,0.018751698457775395
418000,0.03798245208564962,0.42469333131388065,0.018751698457775395
418040,0.03798245208564962,0.42469333131388065,0.018751698457775395
418080,0.03798245208564955,0.4246933313138805,0.018751698457775395
418120,0.03798245208564955,0.4246933313138805,0.018751698457775395
418160,0.03798245208564955,0.4246933313138805,0.018751698457775395
418200,0.03798245208564955,0.4246933313138805,0.018751698457775384
418240,0.037982452085649585,0.4246933313138805,0.018751698457775384
